TIMESTAMP,Calendrier,HTB
1543,HCH,15.3
1544,HPH,18
1545,HPH,18
1546,HPH,18
1547,HPH,18
1548,HPH,18
1549,HPH,18
1550,HPH,18
1551,HPH,18
1552,HPH,18
1553,HPH,18
1554,HPH,18
1555,HPH,18
1556,HPH,18
1557,HPH,18
1558,HPH,18
1559,HPH,18
1560,HCH,15.3
1561,HCH,15.3
1562,HCH,15.3
1563,HCH,15.3
1564,HCH,15.3
1565,HCH,15.3
1566,HCH,15.3
1567,HCH,15.3
1568,HPH,18
1569,HPH,18
1570,HPH,18
1571,HPH,18
1572,HPH,18
1573,HPH,18
1574,HPH,18
1575,HPH,18
1576,HPH,18
1577,HPH,18
1578,HPH,18
1579,HPH,18
1580,HPH,18
1581,HPH,18
1582,HPH,18
1583,HPH,18
1584,HCH,15.3
1585,HCH,15.3
1586,HCH,15.3
1587,HCH,15.3
1588,HCH,15.3
1589,HCH,15.3
1590,HCH,15.3
1591,HCH,15.3
1592,HPH,18
1593,HPH,18
1594,HPH,18
1595,HPH,18
1596,HPH,18
1597,HPH,18
1598,HPH,18
1599,HPH,18
1600,HPH,18
1601,HPH,18
1602,HPH,18
1603,HPH,18
1604,HPH,18
1605,HPH,18
1606,HPH,18
1607,HPH,18
1608,HCH,15.3
1609,HCH,15.3
1610,HCH,15.3
1611,HCH,15.3
1612,HCH,15.3
1613,HCH,15.3
1614,HCH,15.3
1615,HCH,15.3
1616,HPH,18
1617,HPH,18
1618,HPH,18
1619,HPH,18
1620,HPH,18
1621,HPH,18
1622,HPH,18
1623,HPH,18
1624,HPH,18
1625,HPH,18
1626,HPH,18
1627,HPH,18
1628,HPH,18
1629,HPH,18
1630,HPH,18
1631,HPH,18
1632,HCH,15.3
1633,HCH,15.3
1634,HCH,15.3
1635,HCH,15.3
1636,HCH,15.3
1637,HCH,15.3
1638,HCH,15.3
1639,HCH,15.3
1640,HPH,18
1641,HPH,18
1642,HPH,18
1643,HPH,18
1644,HPH,18
1645,HPH,18
1646,HPH,18
1647,HPH,18
1648,HPH,18
1649,HPH,18
1650,HPH,18
1651,HPH,18
1652,HPH,18
1653,HPH,18
1654,HPH,18
1655,HPH,18
1656,HCH,15.3
1657,HCH,15.3
1658,HCH,15.3
1659,HCH,15.3
1660,HCH,15.3
1661,HCH,15.3
1662,HCH,15.3
1663,HCH,15.3
1664,HPH,18
1665,HPH,18
1666,HPH,18
1667,HPH,18
1668,HPH,18
1669,HPH,18
1670,HPH,18
1671,HPH,18
1672,HPH,18
1673,HPH,18
1674,HPH,18
1675,HPH,18
1676,HPH,18
1677,HPH,18
1678,HPH,18
1679,HPH,18
1680,HCH,15.3
1681,HCH,15.3
1682,HCH,15.3
1683,HCH,15.3
1684,HCH,15.3
1685,HCH,15.3
1686,HCH,15.3
1687,HCH,15.3
1688,HPH,18
1689,HPH,18
1690,HPH,18
1691,HPH,18
1692,HPH,18
1693,HPH,18
1694,HPH,18
1695,HPH,18
1696,HPH,18
1697,HPH,18
1698,HPH,18
1699,HPH,18
1700,HPH,18
1701,HPH,18
1702,HPH,18
1703,HPH,18
1704,HCH,15.3
1705,HCH,15.3
1706,HCH,15.3
1707,HCH,15.3
1708,HCH,15.3
1709,HCH,15.3
1710,HCH,15.3
1711,HCH,15.3
1712,HPH,18
1713,HPH,18
1714,HPH,18
1715,HPH,18
1716,HPH,18
1717,HPH,18
1718,HPH,18
1719,HPH,18
1720,HPH,18
1721,HPH,18
1722,HPH,18
1723,HPH,18
1724,HPH,18
1725,HPH,18
1726,HPH,18
1727,HPH,18
1728,HCH,15.3
1729,HCH,15.3
1730,HCH,15.3
1731,HCH,15.3
1732,HCH,15.3
1733,HCH,15.3
1734,HCH,15.3
1735,HCH,15.3
1736,HPH,18
1737,HPH,18
1738,HPH,18
1739,HPH,18
1740,HPH,18
1741,HPH,18
1742,HPH,18
1743,HPH,18
1744,HPH,18
1745,HPH,18
1746,HPH,18
1747,HPH,18
1748,HPH,18
1749,HPH,18
1750,HPH,18
1751,HPH,18
1752,HCH,15.3
1753,HCH,15.3
1754,HCH,15.3
1755,HCH,15.3
1756,HCH,15.3
1757,HCH,15.3
1758,HCH,15.3
1759,HCH,15.3
1760,HPH,18
1761,HPH,18
1762,HPH,18
1763,HPH,18
1764,HPH,18
1765,HPH,18
1766,HPH,18
1767,HPH,18
1768,HPH,18
1769,HPH,18
1770,HPH,18
1771,HPH,18
1772,HPH,18
1773,HPH,18
1774,HPH,18
1775,HPH,18
1776,HCH,15.3
1777,HCH,15.3
1778,HCH,15.3
1779,HCH,15.3
1780,HCH,15.3
1781,HCH,15.3
1782,HCH,15.3
1783,HCH,15.3
1784,HPH,18
1785,HPH,18
1786,HPH,18
1787,HPH,18
1788,HPH,18
1789,HPH,18
1790,HPH,18
1791,HPH,18
1792,HPH,18
1793,HPH,18
1794,HPH,18
1795,HPH,18
1796,HPH,18
1797,HPH,18
1798,HPH,18
1799,HPH,18
1800,HCH,15.3
1801,HCH,15.3
1802,HCH,15.3
1803,HCH,15.3
1804,HCH,15.3
1805,HCH,15.3
1806,HCH,15.3
1807,HCH,15.3
1808,HPH,18
1809,HPH,18
1810,HPH,18
1811,HPH,18
1812,HPH,18
1813,HPH,18
1814,HPH,18
1815,HPH,18
1816,HPH,18
1817,HPH,18
1818,HPH,18
1819,HPH,18
1820,HPH,18
1821,HPH,18
1822,HPH,18
1823,HPH,18
1824,HCH,15.3
1825,HCH,15.3
1826,HCH,15.3
1827,HCH,15.3
1828,HCH,15.3
1829,HCH,15.3
1830,HCH,15.3
1831,HCH,15.3
1832,HPH,18
1833,HPH,18
1834,HPH,18
1835,HPH,18
1836,HPH,18
1837,HPH,18
1838,HPH,18
1839,HPH,18
1840,HPH,18
1841,HPH,18
1842,HPH,18
1843,HPH,18
1844,HPH,18
1845,HPH,18
1846,HPH,18
1847,HPH,18
1848,HCH,15.3
1849,HCH,15.3
1850,HCH,15.3
1851,HCH,15.3
1852,HCH,15.3
1853,HCH,15.3
1854,HCH,15.3
1855,HCH,15.3
1856,HPH,18
1857,HPH,18
1858,HPH,18
1859,HPH,18
1860,HPH,18
1861,HPH,18
1862,HPH,18
1863,HPH,18
1864,HPH,18
1865,HPH,18
1866,HPH,18
1867,HPH,18
1868,HPH,18
1869,HPH,18
1870,HPH,18
1871,HPH,18
1872,HCH,15.3
1873,HCH,15.3
1874,HCH,15.3
1875,HCH,15.3
1876,HCH,15.3
1877,HCH,15.3
1878,HCH,15.3
1879,HCH,15.3
1880,HPH,18
1881,HPH,18
1882,HPH,18
1883,HPH,18
1884,HPH,18
1885,HPH,18
1886,HPH,18
1887,HPH,18
1888,HPH,18
1889,HPH,18
1890,HPH,18
1891,HPH,18
1892,HPH,18
1893,HPH,18
1894,HPH,18
1895,HPH,18
1896,HCH,15.3
1897,HCH,15.3
1898,HCH,15.3
1899,HCH,15.3
1900,HCH,15.3
1901,HCH,15.3
1902,HCH,15.3
1903,HCH,15.3
1904,HPH,18
1905,HPH,18
1906,HPH,18
1907,HPH,18
1908,HPH,18
1909,HPH,18
1910,HPH,18
1911,HPH,18
1912,HPH,18
1913,HPH,18
1914,HPH,18
1915,HPH,18
1916,HPH,18
1917,HPH,18
1918,HPH,18
1919,HPH,18
1920,HCH,15.3
1921,HCH,15.3
1922,HCH,15.3
1923,HCH,15.3
1924,HCH,15.3
1925,HCH,15.3
1926,HCH,15.3
1927,HCH,15.3
1928,HPH,18
1929,HPH,18
1930,HPH,18
1931,HPH,18
1932,HPH,18
1933,HPH,18
1934,HPH,18
1935,HPH,18
1936,HPH,18
1937,HPH,18
1938,HPH,18
1939,HPH,18
1940,HPH,18
1941,HPH,18
1942,HPH,18
1943,HPH,18
1944,HCH,15.3
1945,HCH,15.3
1946,HCH,15.3
1947,HCH,15.3
1948,HCH,15.3
1949,HCH,15.3
1950,HCH,15.3
1951,HCH,15.3
1952,HPH,18
1953,HPH,18
1954,HPH,18
1955,HPH,18
1956,HPH,18
1957,HPH,18
1958,HPH,18
1959,HPH,18
1960,HPH,18
1961,HPH,18
1962,HPH,18
1963,HPH,18
1964,HPH,18
1965,HPH,18
1966,HPH,18
1967,HPH,18
1968,HCH,15.3
1969,HCH,15.3
1970,HCH,15.3
1971,HCH,15.3
1972,HCH,15.3
1973,HCH,15.3
1974,HCH,15.3
1975,HCH,15.3
1976,HPH,18
1977,HPH,18
1978,HPH,18
1979,HPH,18
1980,HPH,18
1981,HPH,18
1982,HPH,18
1983,HPH,18
1984,HPH,18
1985,HPH,18
1986,HPH,18
1987,HPH,18
1988,HPH,18
1989,HPH,18
1990,HPH,18
1991,HPH,18
1992,HCH,15.3
1993,HCH,15.3
1994,HCH,15.3
1995,HCH,15.3
1996,HCH,15.3
1997,HCH,15.3
1998,HCH,15.3
1999,HCH,15.3
2000,HPH,18
2001,HPH,18
2002,HPH,18
2003,HPH,18
2004,HPH,18
2005,HPH,18
2006,HPH,18
2007,HPH,18
2008,HPH,18
2009,HPH,18
2010,HPH,18
2011,HPH,18
2012,HPH,18
2013,HPH,18
2014,HPH,18
2015,HPH,18
2016,HCH,15.3
2017,HCH,15.3
2018,HCH,15.3
2019,HCH,15.3
2020,HCH,15.3
2021,HCH,15.3
2022,HCH,15.3
2023,HCH,15.3
2024,HPH,18
2025,HPH,18
2026,HPH,18
2027,HPH,18
2028,HPH,18
2029,HPH,18
2030,HPH,18
2031,HPH,18
2032,HPH,18
2033,HPH,18
2034,HPH,18
2035,HPH,18
2036,HPH,18
2037,HPH,18
2038,HPH,18
2039,HPH,18
2040,HCH,15.3
2041,HCH,15.3
2042,HCH,15.3
2043,HCH,15.3
2044,HCH,15.3
2045,HCH,15.3
2046,HCH,15.3
2047,HCH,15.3
2048,HPH,18
2049,HPH,18
2050,HPH,18
2051,HPH,18
2052,HPH,18
2053,HPH,18
2054,HPH,18
2055,HPH,18
2056,HPH,18
2057,HPH,18
2058,HPH,18
2059,HPH,18
2060,HPH,18
2061,HPH,18
2062,HPH,18
2063,HPH,18
2064,HCH,15.3
2065,HCH,15.3
2066,HCH,15.3
2067,HCH,15.3
2068,HCH,15.3
2069,HCH,15.3
2070,HCH,15.3
2071,HCH,15.3
2072,HPH,18
2073,HPH,18
2074,HPH,18
2075,HPH,18
2076,HPH,18
2077,HPH,18
2078,HPH,18
2079,HPH,18
2080,HPH,18
2081,HPH,18
2082,HPH,18
2083,HPH,18
2084,HPH,18
2085,HPH,18
2086,HPH,18
2087,HPH,18
2088,HCH,15.3
2089,HCH,15.3
2090,HCH,15.3
2091,HCH,15.3
2092,HCH,15.3
2093,HCH,15.3
2094,HCH,15.3
2095,HCH,15.3
2096,HPH,18
2097,HPH,18
2098,HPH,18
2099,HPH,18
2100,HPH,18
2101,HPH,18
2102,HPH,18
2103,HPH,18
2104,HPH,18
2105,HPH,18
2106,HPH,18
2107,HPH,18
2108,HPH,18
2109,HPH,18
2110,HPH,18
2111,HPH,18
2112,HCH,15.3
2113,HCH,15.3
2114,HCH,15.3
2115,HCH,15.3
2116,HCH,15.3
2117,HCH,15.3
2118,HCH,15.3
2119,HCH,15.3
2120,HPH,18
2121,HPH,18
2122,HPH,18
2123,HPH,18
2124,HPH,18
2125,HPH,18
2126,HPH,18
2127,HPH,18
2128,HPH,18
2129,HPH,18
2130,HPH,18
2131,HPH,18
2132,HPH,18
2133,HPH,18
2134,HPH,18
2135,HPH,18
2136,HCH,15.3
2137,HCH,15.3
2138,HCH,15.3
2139,HCH,15.3
2140,HCH,15.3
2141,HCH,15.3
2142,HCH,15.3
2143,HCH,15.3
2144,HPH,18
2145,HPH,18
2146,HPH,18
2147,HPH,18
2148,HPH,18
2149,HPH,18
2150,HPH,18
2151,HPH,18
2152,HPH,18
2153,HPH,18
2154,HPH,18
2155,HPH,18
2156,HPH,18
2157,HPH,18
2158,HPH,18
2159,HPH,18
2160,HCH,15.3
2161,HPE,10.8
2162,HPE,10.8
2163,HPE,10.8
2164,HPE,10.8
2165,HPE,10.8
2166,HPE,10.8
2167,HPE,10.8
2168,HCE,7.7
2169,HCE,7.7
2170,HCE,7.7
2171,HCE,7.7
2172,HCE,7.7
2173,HCE,7.7
2174,HCE,7.7
2175,HCE,7.7
2176,HCE,7.7
2177,HCE,7.7
2178,HCE,7.7
2179,HCE,7.7
2180,HCE,7.7
2181,HCE,7.7
2182,HCE,7.7
2183,HCE,7.7
2184,HPE,10.8
2185,HPE,10.8
2186,HPE,10.8
2187,HPE,10.8
2188,HPE,10.8
2189,HPE,10.8
2190,HPE,10.8
2191,HPE,10.8
2192,HCE,7.7
2193,HCE,7.7
2194,HCE,7.7
2195,HCE,7.7
2196,HCE,7.7
2197,HCE,7.7
2198,HCE,7.7
2199,HCE,7.7
2200,HCE,7.7
2201,HCE,7.7
2202,HCE,7.7
2203,HCE,7.7
2204,HCE,7.7
2205,HCE,7.7
2206,HCE,7.7
2207,HCE,7.7
2208,HPE,10.8
2209,HPE,10.8
2210,HPE,10.8
2211,HPE,10.8
2212,HPE,10.8
2213,HPE,10.8
2214,HPE,10.8
2215,HPE,10.8
2216,HCE,7.7
2217,HCE,7.7
2218,HCE,7.7
2219,HCE,7.7
2220,HCE,7.7
2221,HCE,7.7
2222,HCE,7.7
2223,HCE,7.7
2224,HCE,7.7
2225,HCE,7.7
2226,HCE,7.7
2227,HCE,7.7
2228,HCE,7.7
2229,HCE,7.7
2230,HCE,7.7
2231,HCE,7.7
2232,HPE,10.8
2233,HPE,10.8
2234,HPE,10.8
2235,HPE,10.8
2236,HPE,10.8
2237,HPE,10.8
2238,HPE,10.8
2239,HPE,10.8
2240,HCE,7.7
2241,HCE,7.7
2242,HCE,7.7
2243,HCE,7.7
2244,HCE,7.7
2245,HCE,7.7
2246,HCE,7.7
2247,HCE,7.7
2248,HCE,7.7
2249,HCE,7.7
2250,HCE,7.7
2251,HCE,7.7
2252,HCE,7.7
2253,HCE,7.7
2254,HCE,7.7
2255,HCE,7.7
2256,HPE,10.8
2257,HPE,10.8
2258,HPE,10.8
2259,HPE,10.8
2260,HPE,10.8
2261,HPE,10.8
2262,HPE,10.8
2263,HPE,10.8
2264,HCE,7.7
2265,HCE,7.7
2266,HCE,7.7
2267,HCE,7.7
2268,HCE,7.7
2269,HCE,7.7
2270,HCE,7.7
2271,HCE,7.7
2272,HCE,7.7
2273,HCE,7.7
2274,HCE,7.7
2275,HCE,7.7
2276,HCE,7.7
2277,HCE,7.7
2278,HCE,7.7
2279,HCE,7.7
2280,HPE,10.8
2281,HPE,10.8
2282,HPE,10.8
2283,HPE,10.8
2284,HPE,10.8
2285,HPE,10.8
2286,HPE,10.8
2287,HPE,10.8
2288,HCE,7.7
2289,HCE,7.7
2290,HCE,7.7
2291,HCE,7.7
2292,HCE,7.7
2293,HCE,7.7
2294,HCE,7.7
2295,HCE,7.7
2296,HCE,7.7
2297,HCE,7.7
2298,HCE,7.7
2299,HCE,7.7
2300,HCE,7.7
2301,HCE,7.7
2302,HCE,7.7
2303,HCE,7.7
2304,HPE,10.8
2305,HPE,10.8
2306,HPE,10.8
2307,HPE,10.8
2308,HPE,10.8
2309,HPE,10.8
2310,HPE,10.8
2311,HPE,10.8
2312,HCE,7.7
2313,HCE,7.7
2314,HCE,7.7
2315,HCE,7.7
2316,HCE,7.7
2317,HCE,7.7
2318,HCE,7.7
2319,HCE,7.7
2320,HCE,7.7
2321,HCE,7.7
2322,HCE,7.7
2323,HCE,7.7
2324,HCE,7.7
2325,HCE,7.7
2326,HCE,7.7
2327,HCE,7.7
2328,HPE,10.8
2329,HPE,10.8
2330,HPE,10.8
2331,HPE,10.8
2332,HPE,10.8
2333,HPE,10.8
2334,HPE,10.8
2335,HPE,10.8
2336,HCE,7.7
2337,HCE,7.7
2338,HCE,7.7
2339,HCE,7.7
2340,HCE,7.7
2341,HCE,7.7
2342,HCE,7.7
2343,HCE,7.7
2344,HCE,7.7
2345,HCE,7.7
2346,HCE,7.7
2347,HCE,7.7
2348,HCE,7.7
2349,HCE,7.7
2350,HCE,7.7
2351,HCE,7.7
2352,HPE,10.8
2353,HPE,10.8
2354,HPE,10.8
2355,HPE,10.8
2356,HPE,10.8
2357,HPE,10.8
2358,HPE,10.8
2359,HPE,10.8
2360,HCE,7.7
2361,HCE,7.7
2362,HCE,7.7
2363,HCE,7.7
2364,HCE,7.7
2365,HCE,7.7
2366,HCE,7.7
2367,HCE,7.7
2368,HCE,7.7
2369,HCE,7.7
2370,HCE,7.7
2371,HCE,7.7
2372,HCE,7.7
2373,HCE,7.7
2374,HCE,7.7
2375,HCE,7.7
2376,HPE,10.8
2377,HPE,10.8
2378,HPE,10.8
2379,HPE,10.8
2380,HPE,10.8
2381,HPE,10.8
2382,HPE,10.8
2383,HPE,10.8
2384,HCE,7.7
2385,HCE,7.7
2386,HCE,7.7
2387,HCE,7.7
2388,HCE,7.7
2389,HCE,7.7
2390,HCE,7.7
2391,HCE,7.7
2392,HCE,7.7
2393,HCE,7.7
2394,HCE,7.7
2395,HCE,7.7
2396,HCE,7.7
2397,HCE,7.7
2398,HCE,7.7
2399,HCE,7.7
2400,HPE,10.8
2401,HPE,10.8
2402,HPE,10.8
2403,HPE,10.8
2404,HPE,10.8
2405,HPE,10.8
2406,HPE,10.8
2407,HPE,10.8
2408,HCE,7.7
2409,HCE,7.7
2410,HCE,7.7
2411,HCE,7.7
2412,HCE,7.7
2413,HCE,7.7
2414,HCE,7.7
2415,HCE,7.7
2416,HCE,7.7
2417,HCE,7.7
2418,HCE,7.7
2419,HCE,7.7
2420,HCE,7.7
2421,HCE,7.7
2422,HCE,7.7
2423,HCE,7.7
2424,HPE,10.8
2425,HPE,10.8
2426,HPE,10.8
2427,HPE,10.8
2428,HPE,10.8
2429,HPE,10.8
2430,HPE,10.8
2431,HPE,10.8
2432,HCE,7.7
2433,HCE,7.7
2434,HCE,7.7
2435,HCE,7.7
2436,HCE,7.7
2437,HCE,7.7
2438,HCE,7.7
2439,HCE,7.7
2440,HCE,7.7
2441,HCE,7.7
2442,HCE,7.7
2443,HCE,7.7
2444,HCE,7.7
2445,HCE,7.7
2446,HCE,7.7
2447,HCE,7.7
2448,HPE,10.8
2449,HPE,10.8
2450,HPE,10.8
2451,HPE,10.8
2452,HPE,10.8
2453,HPE,10.8
2454,HPE,10.8
2455,HPE,10.8
2456,HCE,7.7
2457,HCE,7.7
2458,HCE,7.7
2459,HCE,7.7
2460,HCE,7.7
2461,HCE,7.7
2462,HCE,7.7
2463,HCE,7.7
2464,HCE,7.7
2465,HCE,7.7
2466,HCE,7.7
2467,HCE,7.7
2468,HCE,7.7
2469,HCE,7.7
2470,HCE,7.7
2471,HCE,7.7
2472,HPE,10.8
2473,HPE,10.8
2474,HPE,10.8
2475,HPE,10.8
2476,HPE,10.8
2477,HPE,10.8
2478,HPE,10.8
2479,HPE,10.8
2480,HCE,7.7
2481,HCE,7.7
2482,HCE,7.7
2483,HCE,7.7
2484,HCE,7.7
2485,HCE,7.7
2486,HCE,7.7
2487,HCE,7.7
2488,HCE,7.7
2489,HCE,7.7
2490,HCE,7.7
2491,HCE,7.7
2492,HCE,7.7
2493,HCE,7.7
2494,HCE,7.7
2495,HCE,7.7
2496,HPE,10.8
2497,HPE,10.8
2498,HPE,10.8
2499,HPE,10.8
2500,HPE,10.8
2501,HPE,10.8
2502,HPE,10.8
2503,HPE,10.8
2504,HCE,7.7
2505,HCE,7.7
2506,HCE,7.7
2507,HCE,7.7
2508,HCE,7.7
2509,HCE,7.7
2510,HCE,7.7
2511,HCE,7.7
2512,HCE,7.7
2513,HCE,7.7
2514,HCE,7.7
2515,HCE,7.7
2516,HCE,7.7
2517,HCE,7.7
2518,HCE,7.7
2519,HCE,7.7
2520,HPE,10.8
2521,HPE,10.8
2522,HPE,10.8
2523,HPE,10.8
2524,HPE,10.8
2525,HPE,10.8
2526,HPE,10.8
2527,HPE,10.8
2528,HCE,7.7
2529,HCE,7.7
2530,HCE,7.7
2531,HCE,7.7
2532,HCE,7.7
2533,HCE,7.7
2534,HCE,7.7
2535,HCE,7.7
2536,HCE,7.7
2537,HCE,7.7
2538,HCE,7.7
2539,HCE,7.7
2540,HCE,7.7
2541,HCE,7.7
2542,HCE,7.7
2543,HCE,7.7
2544,HPE,10.8
2545,HPE,10.8
2546,HPE,10.8
2547,HPE,10.8
2548,HPE,10.8
2549,HPE,10.8
2550,HPE,10.8
2551,HPE,10.8
2552,HCE,7.7
2553,HCE,7.7
2554,HCE,7.7
2555,HCE,7.7
2556,HCE,7.7
2557,HCE,7.7
2558,HCE,7.7
2559,HCE,7.7
2560,HCE,7.7
2561,HCE,7.7
2562,HCE,7.7
2563,HCE,7.7
2564,HCE,7.7
2565,HCE,7.7
2566,HCE,7.7
2567,HCE,7.7
2568,HPE,10.8
2569,HPE,10.8
2570,HPE,10.8
2571,HPE,10.8
2572,HPE,10.8
2573,HPE,10.8
2574,HPE,10.8
2575,HPE,10.8
2576,HCE,7.7
2577,HCE,7.7
2578,HCE,7.7
2579,HCE,7.7
2580,HCE,7.7
2581,HCE,7.7
2582,HCE,7.7
2583,HCE,7.7
2584,HCE,7.7
2585,HCE,7.7
2586,HCE,7.7
2587,HCE,7.7
2588,HCE,7.7
2589,HCE,7.7
2590,HCE,7.7
2591,HCE,7.7
2592,HPE,10.8
2593,HPE,10.8
2594,HPE,10.8
2595,HPE,10.8
2596,HPE,10.8
2597,HPE,10.8
2598,HPE,10.8
2599,HPE,10.8
2600,HCE,7.7
2601,HCE,7.7
2602,HCE,7.7
2603,HCE,7.7
2604,HCE,7.7
2605,HCE,7.7
2606,HCE,7.7
2607,HCE,7.7
2608,HCE,7.7
2609,HCE,7.7
2610,HCE,7.7
2611,HCE,7.7
2612,HCE,7.7
2613,HCE,7.7
2614,HCE,7.7
2615,HCE,7.7
2616,HPE,10.8
2617,HPE,10.8
2618,HPE,10.8
2619,HPE,10.8
2620,HPE,10.8
2621,HPE,10.8
2622,HPE,10.8
2623,HPE,10.8
2624,HCE,7.7
2625,HCE,7.7
2626,HCE,7.7
2627,HCE,7.7
2628,HCE,7.7
2629,HCE,7.7
2630,HCE,7.7
2631,HCE,7.7
2632,HCE,7.7
2633,HCE,7.7
2634,HCE,7.7
2635,HCE,7.7
2636,HCE,7.7
2637,HCE,7.7
2638,HCE,7.7
2639,HCE,7.7
2640,HPE,10.8
2641,HPE,10.8
2642,HPE,10.8
2643,HPE,10.8
2644,HPE,10.8
2645,HPE,10.8
2646,HPE,10.8
2647,HPE,10.8
2648,HCE,7.7
2649,HCE,7.7
2650,HCE,7.7
2651,HCE,7.7
2652,HCE,7.7
2653,HCE,7.7
2654,HCE,7.7
2655,HCE,7.7
2656,HCE,7.7
2657,HCE,7.7
2658,HCE,7.7
2659,HCE,7.7
2660,HCE,7.7
2661,HCE,7.7
2662,HCE,7.7
2663,HCE,7.7
2664,HPE,10.8
2665,HPE,10.8
2666,HPE,10.8
2667,HPE,10.8
2668,HPE,10.8
2669,HPE,10.8
2670,HPE,10.8
2671,HPE,10.8
2672,HCE,7.7
2673,HCE,7.7
2674,HCE,7.7
2675,HCE,7.7
2676,HCE,7.7
2677,HCE,7.7
2678,HCE,7.7
2679,HCE,7.7
2680,HCE,7.7
2681,HCE,7.7
2682,HCE,7.7
2683,HCE,7.7
2684,HCE,7.7
2685,HCE,7.7
2686,HCE,7.7
2687,HCE,7.7
2688,HPE,10.8
2689,HPE,10.8
2690,HPE,10.8
2691,HPE,10.8
2692,HPE,10.8
2693,HPE,10.8
2694,HPE,10.8
2695,HPE,10.8
2696,HCE,7.7
2697,HCE,7.7
2698,HCE,7.7
2699,HCE,7.7
2700,HCE,7.7
2701,HCE,7.7
2702,HCE,7.7
2703,HCE,7.7
2704,HCE,7.7
2705,HCE,7.7
2706,HCE,7.7
2707,HCE,7.7
2708,HCE,7.7
2709,HCE,7.7
2710,HCE,7.7
2711,HCE,7.7
2712,HPE,10.8
2713,HPE,10.8
2714,HPE,10.8
2715,HPE,10.8
2716,HPE,10.8
2717,HPE,10.8
2718,HPE,10.8
2719,HPE,10.8
2720,HCE,7.7
2721,HCE,7.7
2722,HCE,7.7
2723,HCE,7.7
2724,HCE,7.7
2725,HCE,7.7
2726,HCE,7.7
2727,HCE,7.7
2728,HCE,7.7
2729,HCE,7.7
2730,HCE,7.7
2731,HCE,7.7
2732,HCE,7.7
2733,HCE,7.7
2734,HCE,7.7
2735,HCE,7.7
2736,HPE,10.8
2737,HPE,10.8
2738,HPE,10.8
2739,HPE,10.8
2740,HPE,10.8
2741,HPE,10.8
2742,HPE,10.8
2743,HPE,10.8
2744,HCE,7.7
2745,HCE,7.7
2746,HCE,7.7
2747,HCE,7.7
2748,HCE,7.7
2749,HCE,7.7
2750,HCE,7.7
2751,HCE,7.7
2752,HCE,7.7
2753,HCE,7.7
2754,HCE,7.7
2755,HCE,7.7
2756,HCE,7.7
2757,HCE,7.7
2758,HCE,7.7
2759,HCE,7.7
2760,HPE,10.8
2761,HPE,10.8
2762,HPE,10.8
2763,HPE,10.8
2764,HPE,10.8
2765,HPE,10.8
2766,HPE,10.8
2767,HPE,10.8
2768,HCE,7.7
2769,HCE,7.7
2770,HCE,7.7
2771,HCE,7.7
2772,HCE,7.7
2773,HCE,7.7
2774,HCE,7.7
2775,HCE,7.7
2776,HCE,7.7
2777,HCE,7.7
2778,HCE,7.7
2779,HCE,7.7
2780,HCE,7.7
2781,HCE,7.7
2782,HCE,7.7
2783,HCE,7.7
2784,HPE,10.8
2785,HPE,10.8
2786,HPE,10.8
2787,HPE,10.8
2788,HPE,10.8
2789,HPE,10.8
2790,HPE,10.8
2791,HPE,10.8
2792,HCE,7.7
2793,HCE,7.7
2794,HCE,7.7
2795,HCE,7.7
2796,HCE,7.7
2797,HCE,7.7
2798,HCE,7.7
2799,HCE,7.7
2800,HCE,7.7
2801,HCE,7.7
2802,HCE,7.7
2803,HCE,7.7
2804,HCE,7.7
2805,HCE,7.7
2806,HCE,7.7
2807,HCE,7.7
2808,HPE,10.8
2809,HPE,10.8
2810,HPE,10.8
2811,HPE,10.8
2812,HPE,10.8
2813,HPE,10.8
2814,HPE,10.8
2815,HPE,10.8
2816,HCE,7.7
2817,HCE,7.7
2818,HCE,7.7
2819,HCE,7.7
2820,HCE,7.7
2821,HCE,7.7
2822,HCE,7.7
2823,HCE,7.7
2824,HCE,7.7
2825,HCE,7.7
2826,HCE,7.7
2827,HCE,7.7
2828,HCE,7.7
2829,HCE,7.7
2830,HCE,7.7
2831,HCE,7.7
2832,HPE,10.8
2833,HPE,10.8
2834,HPE,10.8
2835,HPE,10.8
2836,HPE,10.8
2837,HPE,10.8
2838,HPE,10.8
2839,HPE,10.8
2840,HCE,7.7
2841,HCE,7.7
2842,HCE,7.7
2843,HCE,7.7
2844,HCE,7.7
2845,HCE,7.7
2846,HCE,7.7
2847,HCE,7.7
2848,HCE,7.7
2849,HCE,7.7
2850,HCE,7.7
2851,HCE,7.7
2852,HCE,7.7
2853,HCE,7.7
2854,HCE,7.7
2855,HCE,7.7
2856,HPE,10.8
2857,HPE,10.8
2858,HPE,10.8
2859,HPE,10.8
2860,HPE,10.8
2861,HPE,10.8
2862,HPE,10.8
2863,HPE,10.8
2864,HCE,7.7
2865,HCE,7.7
2866,HCE,7.7
2867,HCE,7.7
2868,HCE,7.7
2869,HCE,7.7
2870,HCE,7.7
2871,HCE,7.7
2872,HCE,7.7
2873,HCE,7.7
2874,HCE,7.7
2875,HCE,7.7
2876,HCE,7.7
2877,HCE,7.7
2878,HCE,7.7
2879,HCE,7.7
2880,HPE,10.8
2881,HPE,10.8
2882,HPE,10.8
2883,HPE,10.8
2884,HPE,10.8
2885,HPE,10.8
2886,HPE,10.8
2887,HPE,10.8
2888,HCE,7.7
