TIMESTAMP,Calendrier,HTB
308,P,16.4
309,HPH,13.8
310,HPH,13.8
311,HPH,13.8
312,HCH,10.1
313,HCH,10.1
314,HCH,10.1
315,HCH,10.1
316,HCH,10.1
317,HCH,10.1
318,HCH,10.1
319,HCH,10.1
320,HPH,13.8
321,HPH,13.8
322,P,16.4
323,P,16.4
324,HPH,13.8
325,HPH,13.8
326,HPH,13.8
327,HPH,13.8
328,HPH,13.8
329,HPH,13.8
330,HPH,13.8
331,P,16.4
332,P,16.4
333,HPH,13.8
334,HPH,13.8
335,HPH,13.8
336,HCH,10.1
337,HCH,10.1
338,HCH,10.1
339,HCH,10.1
340,HCH,10.1
341,HCH,10.1
342,HCH,10.1
343,HCH,10.1
344,HPH,13.8
345,HPH,13.8
346,P,16.4
347,P,16.4
348,HPH,13.8
349,HPH,13.8
350,HPH,13.8
351,HPH,13.8
352,HPH,13.8
353,HPH,13.8
354,HPH,13.8
355,P,16.4
356,P,16.4
357,HPH,13.8
358,HPH,13.8
359,HPH,13.8
360,HCH,10.1
361,HCH,10.1
362,HCH,10.1
363,HCH,10.1
364,HCH,10.1
365,HCH,10.1
366,HCH,10.1
367,HCH,10.1
368,HPH,13.8
369,HPH,13.8
370,P,16.4
371,P,16.4
372,HPH,13.8
373,HPH,13.8
374,HPH,13.8
375,HPH,13.8
376,HPH,13.8
377,HPH,13.8
378,HPH,13.8
379,P,16.4
380,P,16.4
381,HPH,13.8
382,HPH,13.8
383,HPH,13.8
384,HCH,10.1
385,HCH,10.1
386,HCH,10.1
387,HCH,10.1
388,HCH,10.1
389,HCH,10.1
390,HCH,10.1
391,HCH,10.1
392,HPH,13.8
393,HPH,13.8
394,P,16.4
395,P,16.4
396,HPH,13.8
397,HPH,13.8
398,HPH,13.8
399,HPH,13.8
400,HPH,13.8
401,HPH,13.8
402,HPH,13.8
403,P,16.4
404,P,16.4
405,HPH,13.8
406,HPH,13.8
407,HPH,13.8
408,HCH,10.1
409,HCH,10.1
410,HCH,10.1
411,HCH,10.1
412,HCH,10.1
413,HCH,10.1
414,HCH,10.1
415,HCH,10.1
416,HPH,13.8
417,HPH,13.8
418,P,16.4
419,P,16.4
420,HPH,13.8
421,HPH,13.8
422,HPH,13.8
423,HPH,13.8
424,HPH,13.8
425,HPH,13.8
426,HPH,13.8
427,P,16.4
428,P,16.4
429,HPH,13.8
430,HPH,13.8
431,HPH,13.8
432,HCH,10.1
433,HCH,10.1
434,HCH,10.1
435,HCH,10.1
436,HCH,10.1
437,HCH,10.1
438,HCH,10.1
439,HCH,10.1
440,HPH,13.8
441,HPH,13.8
442,P,16.4
443,P,16.4
444,HPH,13.8
445,HPH,13.8
446,HPH,13.8
447,HPH,13.8
448,HPH,13.8
449,HPH,13.8
450,HPH,13.8
451,P,16.4
452,P,16.4
453,HPH,13.8
454,HPH,13.8
455,HPH,13.8
456,HCH,10.1
457,HCH,10.1
458,HCH,10.1
459,HCH,10.1
460,HCH,10.1
461,HCH,10.1
462,HCH,10.1
463,HCH,10.1
464,HPH,13.8
465,HPH,13.8
466,P,16.4
467,P,16.4
468,HPH,13.8
469,HPH,13.8
470,HPH,13.8
471,HPH,13.8
472,HPH,13.8
473,HPH,13.8
474,HPH,13.8
475,P,16.4
476,P,16.4
477,HPH,13.8
478,HPH,13.8
479,HPH,13.8
480,HCH,10.1
481,HCH,10.1
482,HCH,10.1
483,HCH,10.1
484,HCH,10.1
485,HCH,10.1
486,HCH,10.1
487,HCH,10.1
488,HPH,13.8
489,HPH,13.8
490,P,16.4
491,P,16.4
492,HPH,13.8
493,HPH,13.8
494,HPH,13.8
495,HPH,13.8
496,HPH,13.8
497,HPH,13.8
498,HPH,13.8
499,P,16.4
500,P,16.4
501,HPH,13.8
502,HPH,13.8
503,HPH,13.8
504,HCH,10.1
505,HCH,10.1
506,HCH,10.1
507,HCH,10.1
508,HCH,10.1
509,HCH,10.1
510,HCH,10.1
511,HCH,10.1
512,HPH,13.8
513,HPH,13.8
514,P,16.4
515,P,16.4
516,HPH,13.8
517,HPH,13.8
518,HPH,13.8
519,HPH,13.8
520,HPH,13.8
521,HPH,13.8
522,HPH,13.8
523,P,16.4
524,P,16.4
525,HPH,13.8
526,HPH,13.8
527,HPH,13.8
528,HCH,10.1
529,HCH,10.1
530,HCH,10.1
531,HCH,10.1
532,HCH,10.1
533,HCH,10.1
534,HCH,10.1
535,HCH,10.1
536,HPH,13.8
537,HPH,13.8
538,P,16.4
539,P,16.4
540,HPH,13.8
541,HPH,13.8
542,HPH,13.8
543,HPH,13.8
544,HPH,13.8
545,HPH,13.8
546,HPH,13.8
547,P,16.4
548,P,16.4
549,HPH,13.8
550,HPH,13.8
551,HPH,13.8
552,HCH,10.1
553,HCH,10.1
554,HCH,10.1
555,HCH,10.1
556,HCH,10.1
557,HCH,10.1
558,HCH,10.1
559,HCH,10.1
560,HPH,13.8
561,HPH,13.8
562,P,16.4
563,P,16.4
564,HPH,13.8
565,HPH,13.8
566,HPH,13.8
567,HPH,13.8
568,HPH,13.8
569,HPH,13.8
570,HPH,13.8
571,P,16.4
572,P,16.4
573,HPH,13.8
574,HPH,13.8
575,HPH,13.8
576,HCH,10.1
577,HCH,10.1
578,HCH,10.1
579,HCH,10.1
580,HCH,10.1
581,HCH,10.1
582,HCH,10.1
583,HCH,10.1
584,HPH,13.8
585,HPH,13.8
586,P,16.4
587,P,16.4
588,HPH,13.8
589,HPH,13.8
590,HPH,13.8
591,HPH,13.8
592,HPH,13.8
593,HPH,13.8
594,HPH,13.8
595,P,16.4
596,P,16.4
597,HPH,13.8
598,HPH,13.8
599,HPH,13.8
600,HCH,10.1
601,HCH,10.1
602,HCH,10.1
603,HCH,10.1
604,HCH,10.1
605,HCH,10.1
606,HCH,10.1
607,HCH,10.1
608,HPH,13.8
609,HPH,13.8
610,P,16.4
611,P,16.4
612,HPH,13.8
613,HPH,13.8
614,HPH,13.8
615,HPH,13.8
616,HPH,13.8
617,HPH,13.8
618,HPH,13.8
619,P,16.4
620,P,16.4
621,HPH,13.8
622,HPH,13.8
623,HPH,13.8
624,HCH,10.1
625,HCH,10.1
626,HCH,10.1
627,HCH,10.1
628,HCH,10.1
629,HCH,10.1
630,HCH,10.1
631,HCH,10.1
632,HPH,13.8
633,HPH,13.8
634,P,16.4
635,P,16.4
636,HPH,13.8
637,HPH,13.8
638,HPH,13.8
639,HPH,13.8
640,HPH,13.8
641,HPH,13.8
642,HPH,13.8
643,P,16.4
644,P,16.4
645,HPH,13.8
646,HPH,13.8
647,HPH,13.8
648,HCH,10.1
649,HCH,10.1
650,HCH,10.1
651,HCH,10.1
652,HCH,10.1
653,HCH,10.1
654,HCH,10.1
655,HCH,10.1
656,HPH,13.8
657,HPH,13.8
658,P,16.4
659,P,16.4
660,HPH,13.8
661,HPH,13.8
662,HPH,13.8
663,HPH,13.8
664,HPH,13.8
665,HPH,13.8
666,HPH,13.8
667,P,16.4
668,P,16.4
669,HPH,13.8
670,HPH,13.8
671,HPH,13.8
672,HCH,10.1
673,HCH,10.1
674,HCH,10.1
675,HCH,10.1
676,HCH,10.1
677,HCH,10.1
678,HCH,10.1
679,HCH,10.1
680,HPH,13.8
681,HPH,13.8
682,P,16.4
683,P,16.4
684,HPH,13.8
685,HPH,13.8
686,HPH,13.8
687,HPH,13.8
688,HPH,13.8
689,HPH,13.8
690,HPH,13.8
691,P,16.4
692,P,16.4
693,HPH,13.8
694,HPH,13.8
695,HPH,13.8
696,HCH,10.1
697,HCH,10.1
698,HCH,10.1
699,HCH,10.1
700,HCH,10.1
701,HCH,10.1
702,HCH,10.1
703,HCH,10.1
704,HPH,13.8
705,HPH,13.8
706,P,16.4
707,P,16.4
708,HPH,13.8
709,HPH,13.8
710,HPH,13.8
711,HPH,13.8
712,HPH,13.8
713,HPH,13.8
714,HPH,13.8
715,P,16.4
716,P,16.4
717,HPH,13.8
718,HPH,13.8
719,HPH,13.8
720,HCH,10.1
721,HCH,10.1
722,HCH,10.1
723,HCH,10.1
724,HCH,10.1
725,HCH,10.1
726,HCH,10.1
727,HCH,10.1
728,HPH,13.8
729,HPH,13.8
730,P,16.4
731,P,16.4
732,HPH,13.8
733,HPH,13.8
734,HPH,13.8
735,HPH,13.8
736,HPH,13.8
737,HPH,13.8
738,HPH,13.8
739,P,16.4
740,P,16.4
741,HPH,13.8
742,HPH,13.8
743,HPH,13.8
744,HCH,10.1
745,HCH,10.1
746,HCH,10.1
747,HCH,10.1
748,HCH,10.1
749,HCH,10.1
750,HCH,10.1
751,HCH,10.1
752,HPH,13.8
753,HPH,13.8
754,P,16.4
755,P,16.4
756,HPH,13.8
757,HPH,13.8
758,HPH,13.8
759,HPH,13.8
760,HPH,13.8
761,HPH,13.8
762,HPH,13.8
763,P,16.4
764,P,16.4
765,HPH,13.8
766,HPH,13.8
767,HPH,13.8
768,HCH,10.1
769,HCH,10.1
770,HCH,10.1
771,HCH,10.1
772,HCH,10.1
773,HCH,10.1
774,HCH,10.1
775,HCH,10.1
776,HPH,13.8
777,HPH,13.8
778,P,16.4
779,P,16.4
780,HPH,13.8
781,HPH,13.8
782,HPH,13.8
783,HPH,13.8
784,HPH,13.8
785,HPH,13.8
786,HPH,13.8
787,P,16.4
788,P,16.4
789,HPH,13.8
790,HPH,13.8
791,HPH,13.8
792,HCH,10.1
793,HCH,10.1
794,HCH,10.1
795,HCH,10.1
796,HCH,10.1
797,HCH,10.1
798,HCH,10.1
799,HCH,10.1
800,HPH,13.8
801,HPH,13.8
802,P,16.4
803,P,16.4
804,HPH,13.8
805,HPH,13.8
806,HPH,13.8
807,HPH,13.8
808,HPH,13.8
809,HPH,13.8
810,HPH,13.8
811,P,16.4
812,P,16.4
813,HPH,13.8
814,HPH,13.8
815,HPH,13.8
816,HCH,10.1
817,HCH,10.1
818,HCH,10.1
819,HCH,10.1
820,HCH,10.1
821,HCH,10.1
822,HCH,10.1
823,HCH,10.1
824,HPH,13.8
825,HPH,13.8
826,P,16.4
827,P,16.4
828,HPH,13.8
829,HPH,13.8
830,HPH,13.8
831,HPH,13.8
832,HPH,13.8
833,HPH,13.8
834,HPH,13.8
835,P,16.4
836,P,16.4
837,HPH,13.8
838,HPH,13.8
839,HPH,13.8
840,HCH,10.1
841,HCH,10.1
842,HCH,10.1
843,HCH,10.1
844,HCH,10.1
845,HCH,10.1
846,HCH,10.1
847,HCH,10.1
848,HPH,13.8
849,HPH,13.8
850,P,16.4
851,P,16.4
852,HPH,13.8
853,HPH,13.8
854,HPH,13.8
855,HPH,13.8
856,HPH,13.8
857,HPH,13.8
858,HPH,13.8
859,P,16.4
860,P,16.4
861,HPH,13.8
862,HPH,13.8
863,HPH,13.8
864,HCH,10.1
865,HCH,10.1
866,HCH,10.1
867,HCH,10.1
868,HCH,10.1
869,HCH,10.1
870,HCH,10.1
871,HCH,10.1
872,HPH,13.8
873,HPH,13.8
874,P,16.4
875,P,16.4
876,HPH,13.8
877,HPH,13.8
878,HPH,13.8
879,HPH,13.8
880,HPH,13.8
881,HPH,13.8
882,HPH,13.8
883,P,16.4
884,P,16.4
885,HPH,13.8
886,HPH,13.8
887,HPH,13.8
888,HCH,10.1
889,HCH,10.1
890,HCH,10.1
891,HCH,10.1
892,HCH,10.1
893,HCH,10.1
894,HCH,10.1
895,HCH,10.1
896,HPH,13.8
897,HPH,13.8
898,P,16.4
899,P,16.4
900,HPH,13.8
901,HPH,13.8
902,HPH,13.8
903,HPH,13.8
904,HPH,13.8
905,HPH,13.8
906,HPH,13.8
907,P,16.4
908,P,16.4
909,HPH,13.8
910,HPH,13.8
911,HPH,13.8
912,HCH,10.1
913,HCH,10.1
914,HCH,10.1
915,HCH,10.1
916,HCH,10.1
917,HCH,10.1
918,HCH,10.1
919,HCH,10.1
920,HPH,13.8
921,HPH,13.8
922,P,16.4
923,P,16.4
924,HPH,13.8
925,HPH,13.8
926,HPH,13.8
927,HPH,13.8
928,HPH,13.8
929,HPH,13.8
930,HPH,13.8
931,P,16.4
932,P,16.4
933,HPH,13.8
934,HPH,13.8
935,HPH,13.8
936,HCH,10.1
937,HCH,10.1
938,HCH,10.1
939,HCH,10.1
940,HCH,10.1
941,HCH,10.1
942,HCH,10.1
943,HCH,10.1
944,HPH,13.8
945,HPH,13.8
946,P,16.4
947,P,16.4
948,HPH,13.8
949,HPH,13.8
950,HPH,13.8
951,HPH,13.8
952,HPH,13.8
953,HPH,13.8
954,HPH,13.8
955,P,16.4
956,P,16.4
957,HPH,13.8
958,HPH,13.8
959,HPH,13.8
960,HCH,10.1
961,HCH,10.1
962,HCH,10.1
963,HCH,10.1
964,HCH,10.1
965,HCH,10.1
966,HCH,10.1
967,HCH,10.1
968,HPH,13.8
969,HPH,13.8
970,P,16.4
971,P,16.4
972,HPH,13.8
973,HPH,13.8
974,HPH,13.8
975,HPH,13.8
976,HPH,13.8
977,HPH,13.8
978,HPH,13.8
979,P,16.4
980,P,16.4
981,HPH,13.8
982,HPH,13.8
983,HPH,13.8
984,HCH,10.1
985,HCH,10.1
986,HCH,10.1
987,HCH,10.1
988,HCH,10.1
989,HCH,10.1
990,HCH,10.1
991,HCH,10.1
992,HPH,13.8
993,HPH,13.8
994,P,16.4
995,P,16.4
996,HPH,13.8
997,HPH,13.8
998,HPH,13.8
999,HPH,13.8
1000,HPH,13.8
1001,HPH,13.8
1002,HPH,13.8
1003,P,16.4
1004,P,16.4
1005,HPH,13.8
1006,HPH,13.8
1007,HPH,13.8
1008,HCH,10.1
1009,HCH,10.1
1010,HCH,10.1
1011,HCH,10.1
1012,HCH,10.1
1013,HCH,10.1
1014,HCH,10.1
1015,HCH,10.1
1016,HPH,13.8
1017,HPH,13.8
1018,P,16.4
1019,P,16.4
1020,HPH,13.8
1021,HPH,13.8
1022,HPH,13.8
1023,HPH,13.8
1024,HPH,13.8
1025,HPH,13.8
1026,HPH,13.8
1027,P,16.4
1028,P,16.4
1029,HPH,13.8
1030,HPH,13.8
1031,HPH,13.8
1032,HCH,10.1
1033,HCH,10.1
1034,HCH,10.1
1035,HCH,10.1
1036,HCH,10.1
1037,HCH,10.1
1038,HCH,10.1
1039,HCH,10.1
1040,HPH,13.8
1041,HPH,13.8
1042,P,16.4
1043,P,16.4
1044,HPH,13.8
1045,HPH,13.8
1046,HPH,13.8
1047,HPH,13.8
1048,HPH,13.8
1049,HPH,13.8
1050,HPH,13.8
1051,P,16.4
1052,P,16.4
1053,HPH,13.8
1054,HPH,13.8
1055,HPH,13.8
1056,HCH,10.1
1057,HCH,10.1
1058,HCH,10.1
1059,HCH,10.1
1060,HCH,10.1
1061,HCH,10.1
1062,HCH,10.1
1063,HCH,10.1
1064,HPH,13.8
1065,HPH,13.8
1066,P,16.4
1067,P,16.4
1068,HPH,13.8
1069,HPH,13.8
1070,HPH,13.8
1071,HPH,13.8
1072,HPH,13.8
1073,HPH,13.8
1074,HPH,13.8
1075,P,16.4
1076,P,16.4
1077,HPH,13.8
1078,HPH,13.8
1079,HPH,13.8
1080,HCH,10.1
1081,HCH,10.1
1082,HCH,10.1
1083,HCH,10.1
1084,HCH,10.1
1085,HCH,10.1
1086,HCH,10.1
1087,HCH,10.1
1088,HPH,13.8
1089,HPH,13.8
1090,P,16.4
1091,P,16.4
1092,HPH,13.8
1093,HPH,13.8
1094,HPH,13.8
1095,HPH,13.8
1096,HPH,13.8
1097,HPH,13.8
1098,HPH,13.8
1099,P,16.4
1100,P,16.4
1101,HPH,13.8
1102,HPH,13.8
1103,HPH,13.8
1104,HCH,10.1
1105,HCH,10.1
1106,HCH,10.1
1107,HCH,10.1
1108,HCH,10.1
1109,HCH,10.1
1110,HCH,10.1
1111,HCH,10.1
1112,HPH,13.8
1113,HPH,13.8
1114,P,16.4
1115,P,16.4
1116,HPH,13.8
1117,HPH,13.8
1118,HPH,13.8
1119,HPH,13.8
1120,HPH,13.8
1121,HPH,13.8
1122,HPH,13.8
1123,P,16.4
1124,P,16.4
1125,HPH,13.8
1126,HPH,13.8
1127,HPH,13.8
1128,HCH,10.1
1129,HCH,10.1
1130,HCH,10.1
1131,HCH,10.1
1132,HCH,10.1
1133,HCH,10.1
1134,HCH,10.1
1135,HCH,10.1
1136,HPH,13.8
1137,HPH,13.8
1138,P,16.4
1139,P,16.4
1140,HPH,13.8
1141,HPH,13.8
1142,HPH,13.8
1143,HPH,13.8
1144,HPH,13.8
1145,HPH,13.8
1146,HPH,13.8
1147,P,16.4
1148,P,16.4
1149,HPH,13.8
1150,HPH,13.8
1151,HPH,13.8
1152,HCH,10.1
1153,HCH,10.1
1154,HCH,10.1
1155,HCH,10.1
1156,HCH,10.1
1157,HCH,10.1
1158,HCH,10.1
1159,HCH,10.1
1160,HPH,13.8
1161,HPH,13.8
1162,P,16.4
1163,P,16.4
1164,HPH,13.8
1165,HPH,13.8
1166,HPH,13.8
1167,HPH,13.8
1168,HPH,13.8
1169,HPH,13.8
1170,HPH,13.8
1171,P,16.4
1172,P,16.4
1173,HPH,13.8
1174,HPH,13.8
1175,HPH,13.8
1176,HCH,10.1
1177,HCH,10.1
1178,HCH,10.1
1179,HCH,10.1
1180,HCH,10.1
1181,HCH,10.1
1182,HCH,10.1
1183,HCH,10.1
1184,HPH,13.8
1185,HPH,13.8
1186,P,16.4
1187,P,16.4
1188,HPH,13.8
1189,HPH,13.8
1190,HPH,13.8
1191,HPH,13.8
1192,HPH,13.8
1193,HPH,13.8
1194,HPH,13.8
1195,P,16.4
1196,P,16.4
1197,HPH,13.8
1198,HPH,13.8
1199,HPH,13.8
1200,HCH,10.1
1201,HCH,10.1
1202,HCH,10.1
1203,HCH,10.1
1204,HCH,10.1
1205,HCH,10.1
1206,HCH,10.1
1207,HCH,10.1
1208,HPH,13.8
1209,HPH,13.8
1210,P,16.4
1211,P,16.4
1212,HPH,13.8
1213,HPH,13.8
1214,HPH,13.8
1215,HPH,13.8
1216,HPH,13.8
1217,HPH,13.8
1218,HPH,13.8
1219,P,16.4
1220,P,16.4
1221,HPH,13.8
1222,HPH,13.8
1223,HPH,13.8
1224,HCH,10.1
1225,HCH,10.1
1226,HCH,10.1
1227,HCH,10.1
1228,HCH,10.1
1229,HCH,10.1
1230,HCH,10.1
1231,HCH,10.1
1232,HPH,13.8
1233,HPH,13.8
1234,P,16.4
1235,P,16.4
1236,HPH,13.8
1237,HPH,13.8
1238,HPH,13.8
1239,HPH,13.8
1240,HPH,13.8
1241,HPH,13.8
1242,HPH,13.8
1243,P,16.4
1244,P,16.4
1245,HPH,13.8
1246,HPH,13.8
1247,HPH,13.8
1248,HCH,10.1
1249,HCH,10.1
1250,HCH,10.1
1251,HCH,10.1
1252,HCH,10.1
1253,HCH,10.1
1254,HCH,10.1
1255,HCH,10.1
1256,HPH,13.8
1257,HPH,13.8
1258,P,16.4
1259,P,16.4
1260,HPH,13.8
1261,HPH,13.8
1262,HPH,13.8
1263,HPH,13.8
1264,HPH,13.8
1265,HPH,13.8
1266,HPH,13.8
1267,P,16.4
1268,P,16.4
1269,HPH,13.8
1270,HPH,13.8
1271,HPH,13.8
1272,HCH,10.1
1273,HCH,10.1
1274,HCH,10.1
1275,HCH,10.1
1276,HCH,10.1
1277,HCH,10.1
1278,HCH,10.1
1279,HCH,10.1
1280,HPH,13.8
1281,HPH,13.8
1282,P,16.4
1283,P,16.4
1284,HPH,13.8
1285,HPH,13.8
1286,HPH,13.8
1287,HPH,13.8
1288,HPH,13.8
1289,HPH,13.8
1290,HPH,13.8
1291,P,16.4
1292,P,16.4
1293,HPH,13.8
1294,HPH,13.8
1295,HPH,13.8
1296,HCH,10.1
1297,HCH,10.1
1298,HCH,10.1
1299,HCH,10.1
1300,HCH,10.1
1301,HCH,10.1
1302,HCH,10.1
1303,HCH,10.1
1304,HPH,13.8
1305,HPH,13.8
1306,P,16.4
1307,P,16.4
1308,HPH,13.8
1309,HPH,13.8
1310,HPH,13.8
1311,HPH,13.8
1312,HPH,13.8
1313,HPH,13.8
1314,HPH,13.8
1315,P,16.4
1316,P,16.4
1317,HPH,13.8
1318,HPH,13.8
1319,HPH,13.8
1320,HCH,10.1
1321,HCH,10.1
1322,HCH,10.1
1323,HCH,10.1
1324,HCH,10.1
1325,HCH,10.1
1326,HCH,10.1
1327,HCH,10.1
1328,HPH,13.8
1329,HPH,13.8
1330,P,16.4
1331,P,16.4
1332,HPH,13.8
1333,HPH,13.8
1334,HPH,13.8
1335,HPH,13.8
1336,HPH,13.8
1337,HPH,13.8
1338,HPH,13.8
1339,P,16.4
1340,P,16.4
1341,HPH,13.8
1342,HPH,13.8
1343,HPH,13.8
1344,HCH,10.1
1345,HCH,10.1
1346,HCH,10.1
1347,HCH,10.1
1348,HCH,10.1
1349,HCH,10.1
1350,HCH,10.1
1351,HCH,10.1
1352,HPH,13.8
1353,HPH,13.8
1354,P,16.4
1355,P,16.4
1356,HPH,13.8
1357,HPH,13.8
1358,HPH,13.8
1359,HPH,13.8
1360,HPH,13.8
1361,HPH,13.8
1362,HPH,13.8
1363,P,16.4
1364,P,16.4
1365,HPH,13.8
1366,HPH,13.8
1367,HPH,13.8
1368,HCH,10.1
1369,HCH,10.1
1370,HCH,10.1
1371,HCH,10.1
1372,HCH,10.1
1373,HCH,10.1
1374,HCH,10.1
1375,HCH,10.1
1376,HPH,13.8
1377,HPH,13.8
1378,P,16.4
1379,P,16.4
1380,HPH,13.8
1381,HPH,13.8
1382,HPH,13.8
1383,HPH,13.8
1384,HPH,13.8
1385,HPH,13.8
1386,HPH,13.8
1387,P,16.4
1388,P,16.4
1389,HPH,13.8
1390,HPH,13.8
1391,HPH,13.8
1392,HCH,10.1
1393,HCH,10.1
1394,HCH,10.1
1395,HCH,10.1
1396,HCH,10.1
1397,HCH,10.1
1398,HCH,10.1
1399,HCH,10.1
1400,HPH,13.8
1401,HPH,13.8
1402,P,16.4
