TIMESTAMP,Calendrier,HTB
401,HPH,8.3
402,HPH,8.3
403,P,10.3
404,P,10.3
405,HPH,8.3
406,HPH,8.3
407,HPH,8.3
408,HCH,5.7
409,HCH,5.7
410,HCH,5.7
411,HCH,5.7
412,HCH,5.7
413,HCH,5.7
414,HCH,5.7
415,HCH,5.7
416,HPH,8.3
417,HPH,8.3
418,P,10.3
419,P,10.3
420,HPH,8.3
421,HPH,8.3
422,HPH,8.3
423,HPH,8.3
424,HPH,8.3
425,HPH,8.3
426,HPH,8.3
427,P,10.3
428,P,10.3
429,HPH,8.3
430,HPH,8.3
431,HPH,8.3
432,HCH,5.7
433,HCH,5.7
434,HCH,5.7
435,HCH,5.7
436,HCH,5.7
437,HCH,5.7
438,HCH,5.7
439,HCH,5.7
440,HPH,8.3
441,HPH,8.3
442,P,10.3
443,P,10.3
444,HPH,8.3
445,HPH,8.3
446,HPH,8.3
447,HPH,8.3
448,HPH,8.3
449,HPH,8.3
450,HPH,8.3
451,P,10.3
452,P,10.3
453,HPH,8.3
454,HPH,8.3
455,HPH,8.3
456,HCH,5.7
457,HCH,5.7
458,HCH,5.7
459,HCH,5.7
460,HCH,5.7
461,HCH,5.7
462,HCH,5.7
463,HCH,5.7
464,HPH,8.3
465,HPH,8.3
466,P,10.3
467,P,10.3
468,HPH,8.3
469,HPH,8.3
470,HPH,8.3
471,HPH,8.3
472,HPH,8.3
473,HPH,8.3
474,HPH,8.3
475,P,10.3
476,P,10.3
477,HPH,8.3
478,HPH,8.3
479,HPH,8.3
480,HCH,5.7
481,HCH,5.7
482,HCH,5.7
483,HCH,5.7
484,HCH,5.7
485,HCH,5.7
486,HCH,5.7
487,HCH,5.7
488,HPH,8.3
489,HPH,8.3
490,P,10.3
491,P,10.3
492,HPH,8.3
493,HPH,8.3
494,HPH,8.3
495,HPH,8.3
496,HPH,8.3
497,HPH,8.3
498,HPH,8.3
499,P,10.3
500,P,10.3
501,HPH,8.3
502,HPH,8.3
503,HPH,8.3
504,HCH,5.7
505,HCH,5.7
506,HCH,5.7
507,HCH,5.7
508,HCH,5.7
509,HCH,5.7
510,HCH,5.7
511,HCH,5.7
512,HPH,8.3
513,HPH,8.3
514,P,10.3
515,P,10.3
516,HPH,8.3
517,HPH,8.3
518,HPH,8.3
519,HPH,8.3
520,HPH,8.3
521,HPH,8.3
522,HPH,8.3
523,P,10.3
524,P,10.3
525,HPH,8.3
526,HPH,8.3
527,HPH,8.3
528,HCH,5.7
529,HCH,5.7
530,HCH,5.7
531,HCH,5.7
532,HCH,5.7
533,HCH,5.7
534,HCH,5.7
535,HCH,5.7
536,HPH,8.3
537,HPH,8.3
538,P,10.3
539,P,10.3
540,HPH,8.3
541,HPH,8.3
542,HPH,8.3
543,HPH,8.3
544,HPH,8.3
545,HPH,8.3
546,HPH,8.3
547,P,10.3
548,P,10.3
549,HPH,8.3
550,HPH,8.3
551,HPH,8.3
552,HCH,5.7
553,HCH,5.7
554,HCH,5.7
555,HCH,5.7
556,HCH,5.7
557,HCH,5.7
558,HCH,5.7
559,HCH,5.7
560,HPH,8.3
561,HPH,8.3
562,P,10.3
563,P,10.3
564,HPH,8.3
565,HPH,8.3
566,HPH,8.3
567,HPH,8.3
568,HPH,8.3
569,HPH,8.3
570,HPH,8.3
571,P,10.3
572,P,10.3
573,HPH,8.3
574,HPH,8.3
575,HPH,8.3
576,HCH,5.7
577,HCH,5.7
578,HCH,5.7
579,HCH,5.7
580,HCH,5.7
581,HCH,5.7
582,HCH,5.7
583,HCH,5.7
584,HPH,8.3
585,HPH,8.3
586,P,10.3
587,P,10.3
588,HPH,8.3
589,HPH,8.3
590,HPH,8.3
591,HPH,8.3
592,HPH,8.3
593,HPH,8.3
594,HPH,8.3
595,P,10.3
596,P,10.3
597,HPH,8.3
598,HPH,8.3
599,HPH,8.3
600,HCH,5.7
601,HCH,5.7
602,HCH,5.7
603,HCH,5.7
604,HCH,5.7
605,HCH,5.7
606,HCH,5.7
607,HCH,5.7
608,HPH,8.3
609,HPH,8.3
610,P,10.3
611,P,10.3
612,HPH,8.3
613,HPH,8.3
614,HPH,8.3
615,HPH,8.3
616,HPH,8.3
617,HPH,8.3
618,HPH,8.3
619,P,10.3
620,P,10.3
621,HPH,8.3
622,HPH,8.3
623,HPH,8.3
624,HCH,5.7
625,HCH,5.7
626,HCH,5.7
627,HCH,5.7
628,HCH,5.7
629,HCH,5.7
630,HCH,5.7
631,HCH,5.7
632,HPH,8.3
633,HPH,8.3
634,P,10.3
635,P,10.3
636,HPH,8.3
637,HPH,8.3
638,HPH,8.3
639,HPH,8.3
640,HPH,8.3
641,HPH,8.3
642,HPH,8.3
643,P,10.3
644,P,10.3
645,HPH,8.3
646,HPH,8.3
647,HPH,8.3
648,HCH,5.7
649,HCH,5.7
650,HCH,5.7
651,HCH,5.7
652,HCH,5.7
653,HCH,5.7
654,HCH,5.7
655,HCH,5.7
656,HPH,8.3
657,HPH,8.3
658,P,10.3
659,P,10.3
660,HPH,8.3
661,HPH,8.3
662,HPH,8.3
663,HPH,8.3
664,HPH,8.3
665,HPH,8.3
666,HPH,8.3
667,P,10.3
668,P,10.3
669,HPH,8.3
670,HPH,8.3
671,HPH,8.3
672,HCH,5.7
673,HCH,5.7
674,HCH,5.7
675,HCH,5.7
676,HCH,5.7
677,HCH,5.7
678,HCH,5.7
679,HCH,5.7
680,HPH,8.3
681,HPH,8.3
682,P,10.3
683,P,10.3
684,HPH,8.3
685,HPH,8.3
686,HPH,8.3
687,HPH,8.3
688,HPH,8.3
689,HPH,8.3
690,HPH,8.3
691,P,10.3
692,P,10.3
693,HPH,8.3
694,HPH,8.3
695,HPH,8.3
696,HCH,5.7
697,HCH,5.7
698,HCH,5.7
699,HCH,5.7
700,HCH,5.7
701,HCH,5.7
702,HCH,5.7
703,HCH,5.7
704,HPH,8.3
705,HPH,8.3
706,P,10.3
707,P,10.3
708,HPH,8.3
709,HPH,8.3
710,HPH,8.3
711,HPH,8.3
712,HPH,8.3
713,HPH,8.3
714,HPH,8.3
715,P,10.3
716,P,10.3
717,HPH,8.3
718,HPH,8.3
719,HPH,8.3
720,HCH,5.7
721,HCH,5.7
722,HCH,5.7
723,HCH,5.7
724,HCH,5.7
725,HCH,5.7
726,HCH,5.7
727,HCH,5.7
728,HPH,8.3
729,HPH,8.3
730,P,10.3
731,P,10.3
732,HPH,8.3
733,HPH,8.3
734,HPH,8.3
735,HPH,8.3
736,HPH,8.3
737,HPH,8.3
738,HPH,8.3
739,P,10.3
740,P,10.3
741,HPH,8.3
742,HPH,8.3
743,HPH,8.3
744,HCH,5.7
745,HCH,5.7
746,HCH,5.7
747,HCH,5.7
748,HCH,5.7
749,HCH,5.7
750,HCH,5.7
751,HCH,5.7
752,HPH,8.3
753,HPH,8.3
754,P,10.3
755,P,10.3
756,HPH,8.3
757,HPH,8.3
758,HPH,8.3
759,HPH,8.3
760,HPH,8.3
761,HPH,8.3
762,HPH,8.3
763,P,10.3
764,P,10.3
765,HPH,8.3
766,HPH,8.3
767,HPH,8.3
768,HCH,5.7
769,HCH,5.7
770,HCH,5.7
771,HCH,5.7
772,HCH,5.7
773,HCH,5.7
774,HCH,5.7
775,HCH,5.7
776,HPH,8.3
777,HPH,8.3
778,P,10.3
779,P,10.3
780,HPH,8.3
781,HPH,8.3
782,HPH,8.3
783,HPH,8.3
784,HPH,8.3
785,HPH,8.3
786,HPH,8.3
787,P,10.3
788,P,10.3
789,HPH,8.3
790,HPH,8.3
791,HPH,8.3
792,HCH,5.7
793,HCH,5.7
794,HCH,5.7
795,HCH,5.7
796,HCH,5.7
797,HCH,5.7
798,HCH,5.7
799,HCH,5.7
800,HPH,8.3
801,HPH,8.3
802,P,10.3
803,P,10.3
804,HPH,8.3
805,HPH,8.3
806,HPH,8.3
807,HPH,8.3
808,HPH,8.3
809,HPH,8.3
810,HPH,8.3
811,P,10.3
812,P,10.3
813,HPH,8.3
814,HPH,8.3
815,HPH,8.3
816,HCH,5.7
817,HCH,5.7
818,HCH,5.7
819,HCH,5.7
820,HCH,5.7
821,HCH,5.7
822,HCH,5.7
823,HCH,5.7
824,HPH,8.3
825,HPH,8.3
826,P,10.3
827,P,10.3
828,HPH,8.3
829,HPH,8.3
830,HPH,8.3
831,HPH,8.3
832,HPH,8.3
833,HPH,8.3
834,HPH,8.3
835,P,10.3
836,P,10.3
837,HPH,8.3
838,HPH,8.3
839,HPH,8.3
840,HCH,5.7
841,HCH,5.7
842,HCH,5.7
843,HCH,5.7
844,HCH,5.7
845,HCH,5.7
846,HCH,5.7
847,HCH,5.7
848,HPH,8.3
849,HPH,8.3
850,P,10.3
851,P,10.3
852,HPH,8.3
853,HPH,8.3
854,HPH,8.3
855,HPH,8.3
856,HPH,8.3
857,HPH,8.3
858,HPH,8.3
859,P,10.3
860,P,10.3
861,HPH,8.3
862,HPH,8.3
863,HPH,8.3
864,HCH,5.7
865,HCH,5.7
866,HCH,5.7
867,HCH,5.7
868,HCH,5.7
869,HCH,5.7
870,HCH,5.7
871,HCH,5.7
872,HPH,8.3
873,HPH,8.3
874,P,10.3
875,P,10.3
876,HPH,8.3
877,HPH,8.3
878,HPH,8.3
879,HPH,8.3
880,HPH,8.3
881,HPH,8.3
882,HPH,8.3
883,P,10.3
884,P,10.3
885,HPH,8.3
886,HPH,8.3
887,HPH,8.3
888,HCH,5.7
889,HCH,5.7
890,HCH,5.7
891,HCH,5.7
892,HCH,5.7
893,HCH,5.7
894,HCH,5.7
895,HCH,5.7
896,HPH,8.3
897,HPH,8.3
898,P,10.3
899,P,10.3
900,HPH,8.3
901,HPH,8.3
902,HPH,8.3
903,HPH,8.3
904,HPH,8.3
905,HPH,8.3
906,HPH,8.3
907,P,10.3
908,P,10.3
909,HPH,8.3
910,HPH,8.3
911,HPH,8.3
912,HCH,5.7
913,HCH,5.7
914,HCH,5.7
915,HCH,5.7
916,HCH,5.7
917,HCH,5.7
918,HCH,5.7
919,HCH,5.7
920,HPH,8.3
921,HPH,8.3
922,P,10.3
923,P,10.3
924,HPH,8.3
925,HPH,8.3
926,HPH,8.3
927,HPH,8.3
928,HPH,8.3
929,HPH,8.3
930,HPH,8.3
931,P,10.3
932,P,10.3
933,HPH,8.3
934,HPH,8.3
935,HPH,8.3
936,HCH,5.7
937,HCH,5.7
938,HCH,5.7
939,HCH,5.7
940,HCH,5.7
941,HCH,5.7
942,HCH,5.7
943,HCH,5.7
944,HPH,8.3
945,HPH,8.3
946,P,10.3
947,P,10.3
948,HPH,8.3
949,HPH,8.3
950,HPH,8.3
951,HPH,8.3
952,HPH,8.3
953,HPH,8.3
954,HPH,8.3
955,P,10.3
956,P,10.3
957,HPH,8.3
958,HPH,8.3
959,HPH,8.3
960,HCH,5.7
961,HCH,5.7
962,HCH,5.7
963,HCH,5.7
964,HCH,5.7
965,HCH,5.7
966,HCH,5.7
967,HCH,5.7
968,HPH,8.3
969,HPH,8.3
970,P,10.3
971,P,10.3
972,HPH,8.3
973,HPH,8.3
974,HPH,8.3
975,HPH,8.3
976,HPH,8.3
977,HPH,8.3
978,HPH,8.3
979,P,10.3
980,P,10.3
981,HPH,8.3
982,HPH,8.3
983,HPH,8.3
984,HCH,5.7
985,HCH,5.7
986,HCH,5.7
987,HCH,5.7
988,HCH,5.7
989,HCH,5.7
990,HCH,5.7
991,HCH,5.7
992,HPH,8.3
993,HPH,8.3
994,P,10.3
995,P,10.3
996,HPH,8.3
997,HPH,8.3
998,HPH,8.3
999,HPH,8.3
1000,HPH,8.3
1001,HPH,8.3
1002,HPH,8.3
1003,P,10.3
1004,P,10.3
1005,HPH,8.3
1006,HPH,8.3
1007,HPH,8.3
1008,HCH,5.7
1009,HCH,5.7
1010,HCH,5.7
1011,HCH,5.7
1012,HCH,5.7
1013,HCH,5.7
1014,HCH,5.7
1015,HCH,5.7
1016,HPH,8.3
1017,HPH,8.3
1018,P,10.3
1019,P,10.3
1020,HPH,8.3
1021,HPH,8.3
1022,HPH,8.3
1023,HPH,8.3
1024,HPH,8.3
1025,HPH,8.3
1026,HPH,8.3
1027,P,10.3
1028,P,10.3
1029,HPH,8.3
1030,HPH,8.3
1031,HPH,8.3
1032,HCH,5.7
1033,HCH,5.7
1034,HCH,5.7
1035,HCH,5.7
1036,HCH,5.7
1037,HCH,5.7
1038,HCH,5.7
1039,HCH,5.7
1040,HPH,8.3
1041,HPH,8.3
1042,P,10.3
1043,P,10.3
1044,HPH,8.3
1045,HPH,8.3
1046,HPH,8.3
1047,HPH,8.3
1048,HPH,8.3
1049,HPH,8.3
1050,HPH,8.3
1051,P,10.3
1052,P,10.3
1053,HPH,8.3
1054,HPH,8.3
1055,HPH,8.3
1056,HCH,5.7
1057,HCH,5.7
1058,HCH,5.7
1059,HCH,5.7
1060,HCH,5.7
1061,HCH,5.7
1062,HCH,5.7
1063,HCH,5.7
1064,HPH,8.3
1065,HPH,8.3
1066,P,10.3
1067,P,10.3
1068,HPH,8.3
1069,HPH,8.3
1070,HPH,8.3
1071,HPH,8.3
1072,HPH,8.3
1073,HPH,8.3
1074,HPH,8.3
1075,P,10.3
1076,P,10.3
1077,HPH,8.3
1078,HPH,8.3
1079,HPH,8.3
1080,HCH,5.7
1081,HCH,5.7
1082,HCH,5.7
1083,HCH,5.7
1084,HCH,5.7
1085,HCH,5.7
1086,HCH,5.7
1087,HCH,5.7
1088,HPH,8.3
1089,HPH,8.3
1090,P,10.3
1091,P,10.3
1092,HPH,8.3
1093,HPH,8.3
1094,HPH,8.3
1095,HPH,8.3
1096,HPH,8.3
1097,HPH,8.3
1098,HPH,8.3
1099,P,10.3
1100,P,10.3
1101,HPH,8.3
1102,HPH,8.3
1103,HPH,8.3
1104,HCH,5.7
1105,HCH,5.7
1106,HCH,5.7
1107,HCH,5.7
1108,HCH,5.7
1109,HCH,5.7
1110,HCH,5.7
1111,HCH,5.7
1112,HPH,8.3
1113,HPH,8.3
1114,P,10.3
1115,P,10.3
1116,HPH,8.3
1117,HPH,8.3
1118,HPH,8.3
1119,HPH,8.3
1120,HPH,8.3
1121,HPH,8.3
1122,HPH,8.3
1123,P,10.3
1124,P,10.3
1125,HPH,8.3
1126,HPH,8.3
1127,HPH,8.3
1128,HCH,5.7
1129,HCH,5.7
1130,HCH,5.7
1131,HCH,5.7
1132,HCH,5.7
1133,HCH,5.7
1134,HCH,5.7
1135,HCH,5.7
1136,HPH,8.3
1137,HPH,8.3
1138,P,10.3
1139,P,10.3
1140,HPH,8.3
1141,HPH,8.3
1142,HPH,8.3
1143,HPH,8.3
1144,HPH,8.3
1145,HPH,8.3
1146,HPH,8.3
1147,P,10.3
1148,P,10.3
1149,HPH,8.3
1150,HPH,8.3
1151,HPH,8.3
1152,HCH,5.7
1153,HCH,5.7
1154,HCH,5.7
1155,HCH,5.7
1156,HCH,5.7
1157,HCH,5.7
1158,HCH,5.7
1159,HCH,5.7
1160,HPH,8.3
1161,HPH,8.3
1162,P,10.3
1163,P,10.3
1164,HPH,8.3
1165,HPH,8.3
1166,HPH,8.3
1167,HPH,8.3
1168,HPH,8.3
1169,HPH,8.3
1170,HPH,8.3
1171,P,10.3
1172,P,10.3
1173,HPH,8.3
1174,HPH,8.3
1175,HPH,8.3
1176,HCH,5.7
1177,HCH,5.7
1178,HCH,5.7
1179,HCH,5.7
1180,HCH,5.7
1181,HCH,5.7
1182,HCH,5.7
1183,HCH,5.7
1184,HPH,8.3
1185,HPH,8.3
1186,P,10.3
1187,P,10.3
1188,HPH,8.3
1189,HPH,8.3
1190,HPH,8.3
1191,HPH,8.3
1192,HPH,8.3
1193,HPH,8.3
1194,HPH,8.3
1195,P,10.3
1196,P,10.3
1197,HPH,8.3
1198,HPH,8.3
1199,HPH,8.3
1200,HCH,5.7
1201,HCH,5.7
1202,HCH,5.7
1203,HCH,5.7
1204,HCH,5.7
1205,HCH,5.7
1206,HCH,5.7
1207,HCH,5.7
1208,HPH,8.3
1209,HPH,8.3
1210,P,10.3
1211,P,10.3
1212,HPH,8.3
1213,HPH,8.3
1214,HPH,8.3
1215,HPH,8.3
1216,HPH,8.3
1217,HPH,8.3
1218,HPH,8.3
1219,P,10.3
1220,P,10.3
1221,HPH,8.3
1222,HPH,8.3
1223,HPH,8.3
1224,HCH,5.7
1225,HCH,5.7
1226,HCH,5.7
1227,HCH,5.7
1228,HCH,5.7
1229,HCH,5.7
1230,HCH,5.7
1231,HCH,5.7
1232,HPH,8.3
1233,HPH,8.3
1234,P,10.3
1235,P,10.3
1236,HPH,8.3
1237,HPH,8.3
1238,HPH,8.3
1239,HPH,8.3
1240,HPH,8.3
1241,HPH,8.3
1242,HPH,8.3
1243,P,10.3
1244,P,10.3
1245,HPH,8.3
1246,HPH,8.3
1247,HPH,8.3
1248,HCH,5.7
1249,HCH,5.7
1250,HCH,5.7
1251,HCH,5.7
1252,HCH,5.7
1253,HCH,5.7
1254,HCH,5.7
1255,HCH,5.7
1256,HPH,8.3
1257,HPH,8.3
1258,P,10.3
1259,P,10.3
1260,HPH,8.3
1261,HPH,8.3
1262,HPH,8.3
1263,HPH,8.3
1264,HPH,8.3
1265,HPH,8.3
1266,HPH,8.3
1267,P,10.3
1268,P,10.3
1269,HPH,8.3
1270,HPH,8.3
1271,HPH,8.3
1272,HCH,5.7
1273,HCH,5.7
1274,HCH,5.7
1275,HCH,5.7
1276,HCH,5.7
1277,HCH,5.7
1278,HCH,5.7
1279,HCH,5.7
1280,HPH,8.3
1281,HPH,8.3
1282,P,10.3
1283,P,10.3
1284,HPH,8.3
1285,HPH,8.3
1286,HPH,8.3
1287,HPH,8.3
1288,HPH,8.3
1289,HPH,8.3
1290,HPH,8.3
1291,P,10.3
1292,P,10.3
1293,HPH,8.3
1294,HPH,8.3
1295,HPH,8.3
1296,HCH,5.7
1297,HCH,5.7
1298,HCH,5.7
1299,HCH,5.7
1300,HCH,5.7
1301,HCH,5.7
1302,HCH,5.7
1303,HCH,5.7
1304,HPH,8.3
1305,HPH,8.3
1306,P,10.3
1307,P,10.3
1308,HPH,8.3
1309,HPH,8.3
1310,HPH,8.3
1311,HPH,8.3
1312,HPH,8.3
1313,HPH,8.3
1314,HPH,8.3
1315,P,10.3
1316,P,10.3
1317,HPH,8.3
1318,HPH,8.3
1319,HPH,8.3
1320,HCH,5.7
1321,HCH,5.7
1322,HCH,5.7
1323,HCH,5.7
1324,HCH,5.7
1325,HCH,5.7
1326,HCH,5.7
1327,HCH,5.7
1328,HPH,8.3
1329,HPH,8.3
1330,P,10.3
1331,P,10.3
1332,HPH,8.3
1333,HPH,8.3
1334,HPH,8.3
1335,HPH,8.3
1336,HPH,8.3
1337,HPH,8.3
1338,HPH,8.3
1339,P,10.3
1340,P,10.3
1341,HPH,8.3
1342,HPH,8.3
1343,HPH,8.3
1344,HCH,5.7
1345,HCH,5.7
1346,HCH,5.7
1347,HCH,5.7
1348,HCH,5.7
1349,HCH,5.7
1350,HCH,5.7
1351,HCH,5.7
1352,HPH,8.3
1353,HPH,8.3
1354,P,10.3
1355,P,10.3
1356,HPH,8.3
1357,HPH,8.3
1358,HPH,8.3
1359,HPH,8.3
1360,HPH,8.3
1361,HPH,8.3
1362,HPH,8.3
1363,P,10.3
1364,P,10.3
1365,HPH,8.3
1366,HPH,8.3
1367,HPH,8.3
1368,HCH,5.7
1369,HCH,5.7
1370,HCH,5.7
1371,HCH,5.7
1372,HCH,5.7
1373,HCH,5.7
1374,HCH,5.7
1375,HCH,5.7
1376,HPH,8.3
1377,HPH,8.3
1378,P,10.3
1379,P,10.3
1380,HPH,8.3
1381,HPH,8.3
1382,HPH,8.3
1383,HPH,8.3
1384,HPH,8.3
1385,HPH,8.3
1386,HPH,8.3
1387,P,10.3
1388,P,10.3
1389,HPH,8.3
1390,HPH,8.3
1391,HPH,8.3
1392,HCH,5.7
1393,HCH,5.7
1394,HCH,5.7
1395,HCH,5.7
1396,HCH,5.7
1397,HCH,5.7
1398,HCH,5.7
1399,HCH,5.7
1400,HPH,8.3
1401,HPH,8.3
1402,P,10.3
